ID,Last Updated,Current Ver,Android Ver,Installs,Size
9054,2018-06-23,Varies with device,Varies with device,100,Varies with device
9055,2016-05-31,1.02,2.3,50,2.1
9056,2018-08-04,Huan Dx,6,500,16
9057,2013-08-15,1.05,2.2,50,33
9058,2015-03-20,2,3,50,3.4
9059,2018-07-26,1.7,6,10,17
9060,2015-06-16,0.0.1,2.3.3 ,500,1.6
9061,2016-09-16,1.0.5,4.0.3 ,100,42
9062,2017-07-19,1.7.10713 (281),4.4,100,11
9063,2018-08-04,1.6,4.1,5000,48
9064,2014-05-20,1.7,2.0.1 ,50,40
9065,2018-01-19,Varies with device,Varies with device,500,Varies with device
9066,2018-01-29,1.0.6,2.3,10000,20
9067,2017-09-25,5,4.4,10000,60
9068,2011-04-18,1,2.1,50000,2.6
9069,2016-09-20,1.01,4.1,100,22
9070,2017-07-03,1,2.3,1000,3.2
9071,2018-06-20,Varies with device,Varies with device,10000,Varies with device
9072,2017-02-14,1.0.1702140017,4.1,100,5.3
9073,2017-06-07,1.2.2,4.1,5000,22
9074,2018-07-28,1.0.32.1,4.1,100,10
9075,2018-08-06,4.4.1,4.1,10,43
9076,2018-03-05,1.0.3,4,50,4.8
9077,2018-01-06,2.6,4.1,1000,20
9078,2015-10-21,0.0.9,4,100,1.9
9079,2018-01-17,1.1.0,4,10,3.3
9080,2015-11-28,1,2.2,10000,1.2
9081,2017-11-24,1.4,2.3,50000,54
9082,2018-07-20,2.9.1,2.3.3 ,50000,26
9083,2018-06-25,3.9.9,4.1,10000,Varies with device
9084,2016-10-19,3.0.6.2,4,50,67
9085,2018-07-30,1.279.13.93,4.0.3 ,10000,6.4
9086,2018-07-20,1.4,4.1,100000,50
9087,2017-11-08,1,4.0.3 ,10000,2.5
9088,2017-08-22,1.1,4.1,100,1.3
9089,2017-10-24,1.1,4.0.3 ,10000000,21
9090,2018-08-07,1.0.2,4.1,50,7.4
9091,2017-12-18,1.2.3,4,1000000,30
9092,2017-04-11,5.3.0,4.0.3 ,100000,3.9
9093,2016-12-15,0.74 11.12.2016,4.0.3 ,100000,9.8
9094,2014-12-13,2.3,2.3,100000,4.5
9095,2018-03-13,2.6.3,4.2,10000,9.8
9096,2018-04-27,4/27/2018,4,10000,3.2
9097,2017-04-22,1.2,2.3,10,47
9098,2018-02-01,1.0.3-Dzobile,4.0.3 ,10000,6
9099,2015-11-19,6.2.3,3,50000,2.5
9100,2017-05-15,3.0.2,4,100000,2.3
9101,2017-07-29,0.0.7,Varies with device,10000,Varies with device
9102,2018-07-08,1,4.2,1,14
9103,2018-03-10,2018-03,4,1000,7
9104,2014-05-06,1.2,2.1,50000,562k
9105,2018-07-12,1,4.2,1,14
9106,2014-12-17,1.1.6,2.3,100000,4.7
9107,2018-05-16,4.6,4.1,5000,4.5
9108,2017-08-10,2.51,4.0.3 ,50000,10
9109,2016-07-16,2.4,2.3,10000,3
9110,2017-05-04,1,2.3,100,18
9111,2017-09-21,1.0.4,4.1,1000,32
9112,2018-06-19,1.5.1,4,1000000,847k
9113,2018-05-18,6.0.0,5,100000,2.8
9114,2017-07-19,1,4,10,9.9
9115,2018-06-24,1.22.1,4.4,100000,17
9116,2016-11-10,1,2.3,1000,2.5
9117,2016-04-01,1.06,1.6,5000,3.4
9118,2016-11-18,6.0.0.0,4.1,10000,6.8
9119,2017-11-13,1,2.3.3 ,100,957k
9120,2018-03-14,1,4.1,100,29
9121,2017-05-29,1.0.0,4,1000,3.6
9122,2018-05-25,Varies with device,Varies with device,5000,Varies with device
9123,2017-08-27,1,4.1,500,28
9124,2018-06-13,4,4.0.3 ,1000,3.1
9125,2018-02-17,0.35,4.0.3 ,100000,2.5
9126,2016-12-21,2,4,500,1.6
9127,2018-06-07,12,4.0.3 ,10000,23
9128,2018-04-26,3,4.2,10000,15
9129,2016-11-06,1.0.7,4.1,1000,6.1
9130,2016-10-31,2,4,10000,10
9131,2018-02-21,3.0.0,4.1,10000,2.4
9132,2018-03-03,1.0.0,4.0.3 ,500,4.6
9133,2018-07-28,2.5,4.2,10000,3.3
9134,2015-07-30,1.8,4,1000,10
9135,2018-03-30,2.1,4,10000,3.8
9136,2016-04-28,1,2.3,5000,3.1
9137,2017-11-19,1,4.3,10,33
9138,2018-06-13,1.1,4.2,10,6.2
9139,2012-12-19,1.3,2.1,10000,2.1
9140,2018-07-31,1.0.6,4.1,1,18
9141,2017-07-24,1.9.3097721,2.3.3 ,50000000,37
9142,2018-05-21,2.3.1,4,50000000,58
9143,2018-07-24,2.12.1,4.1,50000000,22
9144,2018-07-02,6.4.0,4.1,10000000,71
9145,2018-05-15,4.3.6,4,10000000,Varies with device
9146,2017-12-07,18.0.5.172734,4.4,10000000,63
9147,2018-07-31,4.34.0,4.0.3 ,10000000,49
9148,2018-06-12,6.8.1,4.1,10000000,15
9149,2018-06-28,Varies with device,Varies with device,0,Varies with device
9150,2018-05-21,0.12.334385,4.1,10000000,67
9151,2018-05-24,1.8.91,4.1,500000,45
9152,2016-10-21,1.3.12,3,1000000,29
9153,2018-06-14,3.0.10,3,10000000,57
9154,2018-05-31,Varies with device,4.1,5000000,Varies with device
9155,2017-02-08,04.00.40,2.3,500000,43
9156,2017-11-03,1.4,4.0.3 ,1000,12
9157,2018-06-01,4.4.4,4.1,5000000,96
9158,2017-02-22,1.4.10,4.1,1000000,26
9159,2016-02-03,1.0.6,4,1000000,79
9160,2018-08-01,2.6.0.125,4.0.3 ,10000000,98
9161,2017-12-11,2.16.0,4.0.3 ,5000000,19
9162,2018-05-09,5.3.1,2.3.3 ,1000000,28
9163,2018-08-01,5.27.0.729,4.1,5000000,50
9164,2018-07-16,1.7.3b,4.0.3 ,10000000,39
9165,2017-01-25,3.3.118003,4.4,10000000,30
9166,2018-07-03,5.3.3,2.3,1000000,99
9167,2018-07-24,3.2.1c,4,100000000,58
9168,2018-08-02,2.17.1,4.1,1000000,Varies with device
9169,2017-09-21,1.18.1,4.1,100000,92
9170,2016-06-28,1.2.2,4.4,100000,43
9171,2018-08-03,2.3.24,4.1,1000000,100
9172,2018-07-26,2.0.5,4.3,1000000,72
9173,2018-08-01,1.21.2,4.3,1000000,37
9174,2015-02-02,1.0.5,4.3,1000000,3.1
9175,2018-06-01,1.5.0,4.0.3 ,10000000,33
9176,2017-11-18,1,4,100,3.3
9177,2017-10-09,1.1.2,4.1,10000,5.6
9178,2016-01-27,1.6,4,10000,16
9179,2017-02-01,1,4.1,10,5.4
9180,2018-06-07,1.2.7,4.2,100,11
9181,2018-06-15,5.29.02,5,50,30
9182,2018-05-02,18.1.79,5,1000,31
9183,2017-11-03,1.0.2,4.4,500000,3.3
9184,2018-05-25,2.2.1,4.4,1000,30
9185,2018-04-20,33,4.0.3 ,100000,6.1
9186,2018-05-15,1.2,4.1,100,5.2
9187,2018-03-22,3.0.0,4,1000000,18
9188,2018-04-26,1,4.1,5000,16
9189,2018-02-11,1.7.8,4.0.3 ,50,25
9190,2018-07-13,2,4.0.3 ,5000,2.3
9191,2017-05-17,1,4.1,10,13
9192,2018-08-03,Varies with device,Varies with device,10000000,Varies with device
9193,2014-04-30,1,4,100000,8.8
9194,2018-04-13,9.4.7.6,4,1000,15
9195,2018-07-11,2,4,50,2.4
9196,2018-04-18,17.25.11,4.1,1000,70
9197,2018-07-30,1.0.0,4.0.3 ,100000,3.9
9198,2017-11-16,1.0.0,4.0.3 ,5000,3.9
9199,2018-05-10,5.1,4.1,10,9
9200,2017-11-16,1.4,3,10,21
9201,2018-06-05,3.6.1,4.1,100000,7.3
9202,2017-10-19,1,4.0.3 ,1,1.8
9203,2018-01-29,1,3,10000,1.4
9204,2014-05-18,1,2.2,100000,948k
9205,2018-03-03,2,4.0.3 ,1000,5
9206,2017-08-30,1,2.2,100,2.2
9207,2015-06-17,0.1,2.3,5,688k
9208,2018-08-07,1.0.1,5,1000,2.2
9209,2017-10-19,1.3,4.1,10000,2.5
9210,2018-07-09,4.2.2,4.1,10,7.3
9211,2018-06-30,1.0.1,4.2,10,90
9212,2018-04-26,2.12,2.3,1000,3.1
9213,2014-11-09,2,1,10000,811k
9214,2018-08-07,1,5,5000,4
9215,2017-02-21,6,4,10000,4.1
9216,2018-03-03,2.1.4,4,50000,2.8
9217,2018-03-08,1.10.279.2,4.2,100000,Varies with device
9218,2018-02-01,1.5,4.1,100000,16
9219,2018-07-31,1.1,4.4,5,4.3
9220,2016-12-21,8,2.3,10000,3.8
9221,2014-06-03,3.1,1.6,1000,270k
9222,2018-01-16,10.0.0,4.1,1000000,3.7
9223,2018-01-08,Varies with device,Varies with device,1000000,Varies with device
9224,2017-11-10,1,4.0.3 ,5000,3
9225,2018-07-21,2.1,4,1000,2.3
9226,2016-10-21,6.7,2.3,100000,3.8
9227,2018-08-06,5,4.4,100000,2.7
9228,2014-12-29,2.1,3,500,2.2
9229,2017-05-09,1.17.0.0,2.3.3 ,1000,28
9230,2018-03-27,1,3,10000,1.5
9231,2017-06-18,1,2.3,10000,5.5
9232,2016-11-20,1.02,4.1,10,4
9233,2014-08-12,1.1,2.3,50000,48k
9234,2017-07-24,8.07.021,4,100000,7.7
9235,2018-07-09,1.12,5,100,26
9236,2016-11-11,1,4.1,50,8.6
9237,2018-07-26,3.9.13,4.4,1000,4.3
9238,2018-06-13,8.3.13.6,4.1,100,17
9239,2017-12-18,1.278.0037,2.3.3 ,1000,3.8
9240,2017-02-24,1.2,4.0.3 ,1000,15
9241,2018-04-07,8.1,4.0.3 ,50,3.4
9242,2018-05-14,3.0.21,4,10000,5
9243,2017-11-13,1.1.3,4.1,1000,2.3
9244,2015-02-12,1.3,4,100,1.6
9245,2018-03-27,2,3,10000,2.7
9246,2018-06-26,3.8.0,4.1,100,8.1
9247,2018-03-30,1.283.0037,2.3.3 ,500,3.8
9248,2015-05-26,4.1.1,2.3.3 ,10,6.3
9249,2018-06-07,1.0.2,4,50000,7.4
9250,2018-07-09,0.0.44,4,50,12
9251,2018-06-27,3.5,4.4,100,7.9
9252,2017-03-15,1.1,4,100,5.4
9253,2018-07-24,1.0.2,4.1,10,4
9254,2018-02-09,1.2,4.0.3 ,500,3.1
9255,2018-07-13,erie1.3.23.42-release,4.4,500,5.5
9256,2016-12-22,1.1.2,4.1,100,8.4
9257,2018-02-23,1.283.0037,2.3.3 ,1000,3.9
9258,2016-02-12,4.4,2.1,10000,329k
9259,2018-07-20,1,4,100,3
9260,2018-01-23,1.278.0037,2.3.3 ,1000,4.2
9261,2018-04-23,1,4.0.3 ,100,3.8
9262,2018-02-14,1.9.8,4,10,5.3
9263,2018-04-25,14.01,4.0.3 ,1,6
9264,2017-08-28,1.3,4.4,1000,4.3
9265,2018-07-31,1.4,4.0.3 ,1,30
9266,2018-08-01,1.11,4.0.3 ,10,4.6
9267,2016-10-21,1.0.1,4.1,100,17
9268,2018-07-10,3.29,4.2,100000,14
9269,2018-07-30,1.7.0.00115,4.1,50000,39
9270,2018-06-29,1.2.1,4.4,10000,13
9271,2018-07-23,1.10.0,4.4,10000,35
9272,2017-08-16,1.0.1.00613,4.1,5000,6.9
9273,2018-05-04,2.0.1,4.4,100000,14
9274,2018-07-23,3.0.0.2927,5,50000,23
9275,2018-07-24,3.1.0,5,100000,15
9276,2018-06-11,1.6.0,4.4,5000,11
9277,2017-12-25,1.6.6,4.4,10000,14
9278,2018-04-24,1.7.0,4.4,50000,14
9279,2018-06-21,3.1.0,4.1,50000,17
9280,2018-04-19,1.6,4.1,1000,17
9281,2016-01-25,1.3.0,4,10000,9.8
9282,2015-09-15,1.0.05,4,1000,15
9283,2017-10-05,Varies with device,Varies with device,100,4.4
9284,2018-06-18,3.0.7,4.4,1000,43
9285,2018-05-20,1.1.3,4.4,100,19
9286,2017-03-20,Varies with device,Varies with device,5000,Varies with device
9287,2018-02-21,1.0.38,4,1000,36
9288,2017-10-12,1.2.2,4.3,500,9.4
9289,2018-05-09,18.1.79,5,10000,29
9290,2016-06-24,2,4.3,500,10
9291,2018-07-24,1.29,4.4,50,23
9292,2018-07-10,1.2,5,100,10
9293,2015-05-27,1.03,3,5000,33
9294,2017-01-23,1.0.5,4.4,100,20
9295,2017-02-27,2.8.3.1,2.2,100,33
9296,2018-03-12,1.1.1,4.4,500,14
9297,2018-05-22,1.0.0,4.1,1000,2.3
9298,2018-07-31,4541.25.51,4.1,50,54
9299,2018-08-07,Build 54,4.0.3 ,100,2.5
9300,2016-09-21,1.0.1 (1.5.1),4,500,4.3
9301,2018-05-08,1.2,4.2,100,11
9302,2018-03-23,7.7.3,4.1,50,15
9303,2018-02-09,1,4.0.3 ,1,1.6
9304,2013-10-04,2.1.0.9,2.1,50000,2
9305,2018-06-29,4.2.4,4.1,10000,31
9306,2017-09-20,1.6.1,Varies with device,1000,Varies with device
9307,2018-06-07,1.1.0,4.3,5,3.6
9308,2018-05-06,1.9.0,4.0.3 ,10000,3.7
9309,2018-07-15,2.9.19a,4.2,5000,14
9310,2018-07-31,3.0.18 Fundaental,4,1000,6.6
9311,2017-07-13,Build 12,2.2 - 7.1.1,100,5.1
9312,2017-10-12,1.13,4.1,1000,4.6
9313,2017-07-13,1.1,4.0.3 ,100,5.3
9314,2018-06-28,4.1806.3,4,1000000,6.8
9315,2016-07-22,37893,4,10000000,53
9316,2018-07-27,2.0.7,4.1,100,7.5
9317,2014-12-06,1.0.28,2.3,10000,23
9318,2017-03-28,2.13,2.2,50000,1.5
9319,2017-11-27,7,2.3.3 ,1000,2.4
9320,2018-05-30,0.0.3,4.1,50,25
9321,2018-07-03,1.6.07,4.1,1000,30
9322,2016-12-19,Varies with device,Varies with device,1000,Varies with device
9323,2017-12-20,Final,4,100,13
9324,2018-05-05,3.1.9,4,100000,6.5
9325,2016-07-01,4.2,4.0.3 ,100,4.4
9326,2014-12-06,1.0.28,2.3,1000,23
9327,2018-05-02,2.5,2.3,10000,5
9328,2018-07-05,2.2.1335,4.1,500,16
9329,2017-05-12,0.9.1,3.2,1000,7.4
9330,2017-10-15,1.0.0,4,10,1.1
9331,2016-04-27,1,4.1,50,1.1
9332,2018-04-23,1.0.0,4.1,100,38
9333,2014-10-10,1.8 (2014-10-10 11:10:51 0400),2.2,1000,523k
9334,2018-07-24,1,4,10,118k
9335,2017-06-12,2.2.2,2.2,50,18
9336,2017-12-08,4.0.3,4.0.3 ,100000,16
9337,2018-07-02,10.1.28.560,4.3,1000000,61
9338,2017-01-22,1.1.1,4.1,0,56
9339,2017-12-27,2.1.2,2.2,1000000,3.1
9340,2018-02-07,2.12.0,4.1,100000,12
9341,2017-02-26,3.8.6,2.2,10000,6
9342,2018-07-29,1.1.3,4.0.3 ,100,4
9343,2018-07-13,1.7,4,10000,30
9344,2016-07-22,1.0.0,2.3,1000000,17
9345,2017-11-03,1.0.6,4,1000000,51
9346,2018-07-11,Varies with device,Varies with device,50000000,Varies with device
9347,2018-04-19,1.0.0,4,1000,31
9348,2017-03-30,1.04,2.3,100000,42
9349,2018-06-01,1.06,2.3,1000000,99
9350,2017-10-09,4.1.92,3,500000,6.4
9351,2018-02-20,1,4,500000,22
9352,2018-07-13,1.8.19106,4.0.3 ,50000,63
9353,2018-08-07,6.5.2,4.4,100000,11
9354,2017-03-30,1.26,2.3,1000000,99
9355,2017-05-11,1,4.0.3 ,1000000,21
9356,2017-03-01,1.95,4,1000000,14
9357,2018-02-27,1,4,100000,46
9358,2018-07-01,6.08,4.3,50000,18
9359,2017-03-28,1,4.4,1000000,61
9360,2018-07-30,1.0.6,4.4,10000000,99
9361,2018-07-13,1,4,10000,31
9362,2018-03-05,1.6,4.1,10000000,26
9363,2018-06-18,1.4.5,4,1000000,26
9364,2017-10-07,1.2.1,4,100000,7
9365,2013-10-11,1.2.10,2.2,10000,3.3
9366,2018-04-24,1,4.1,100,3.9
9367,2018-07-18,7.2.2,4.1,1000,8.7
9368,2018-04-06,3.33,4.1,100,62
9369,2018-05-12,1.9,4.0.3 ,1000,3.5
9370,2015-04-03,1.0.1,2.3,100000,6.4
9371,2017-10-12,5.2.12,4.2,50,Varies with device
9372,2016-03-11,1,3,100,921k
9373,2015-08-24,2.0.5,2.2,500000,7.1
9374,2015-05-27,1.1,4,100,874k
9375,2017-10-10,3.1.8,4.1,5000,2.3
9376,2017-12-15,1.4.3,4.0.3 ,5000000,55
9377,2018-06-12,1.5,4.2,10000,41
9378,2017-01-17,130.48.08,4.0.3 ,1000000,52
9379,2016-01-11,1,4,1000000,32
9380,2014-03-03,1.5,2.1,10000000,13
9381,2018-03-08,1.2,4.1,50000,44
9382,2018-04-16,2.4.3.1523,4,10000,3.4
9383,2017-11-14,1.4,4,500000,94
9384,2018-06-01,1.7.5,2.3,5000000,23
9385,2017-04-04,2.1.5,3,500000,48
9386,2017-03-10,Varies with device,2.3.3 ,10000000,Varies with device
9387,2017-10-10,6,2.3,1000000,26
9388,2018-03-07,1.4,4.1,500000,19
9389,2016-01-25,1.2.0,2,1000000,44
9390,2018-07-06,2.6,2.3,100000,33
9391,2017-12-08,1.4,2.3,5000000,35
9392,2016-12-30,1.31,4.0.3 ,10000000,65
9393,2018-01-05,1.0.15,4.1,5000000,9.2
9394,2018-07-03,8.16g,4.2,5000000,23
9395,2014-12-18,1.3,2.3,500000,48
9396,2018-07-09,1.1,4.1,500000,37
9397,2018-05-30,1.31,4.2,10000000,20
9398,2018-06-29,3.9.11,4.4,100000,4.8
9399,2018-04-19,2.4,4.0.3 ,10000000,5.7
9400,2017-04-28,1.3,4,100000,29
9401,2018-04-20,1.5.2,3,100000,42
9402,2018-05-24,2.2.2,4.4,10000000,48
9403,2017-11-22,1.7,2.3,10000000,3.7
9404,2018-05-30,1.1,4,10000,61
9405,2016-06-30,1.4,2.3,1000000,66
9406,2018-07-19,4.3.0,4.2,100000,82
9407,2018-05-23,1.0.3,2.3.3 ,5000000,1.6
9408,2017-10-19,2.3.1,4,10000,1.8
9409,2018-07-17,Varies with device,Varies with device,1000000,Varies with device
9410,2017-12-01,1.4,4,50,85
9411,2017-08-17,1.40.170809,4.0.3 ,100,981k
9412,2017-11-06,1.0.4,4.4,100,12
9413,2018-07-16,0.0.10,4.4,10,4.5
9414,2016-11-21,1.1.0,2.3,10000,14
9415,2018-04-26,0.62,4.1,100,15
9416,2018-01-21,1.0.0,4,1000,3.8
9417,2017-04-10,1.15,2.2,10000,784k
9418,2018-08-02,Varies with device,Varies with device,5,Varies with device
9419,2018-07-19,1.1.14,4.1,10,7.7
9420,2017-11-23,1.0.4,4.1,10,13
9421,2016-05-23,1.3,1.6,100,1.5
9422,2017-11-06,1.1.4,4.1,50,13
9423,2017-10-31,1.0.1,2.3.3 ,5000,7.1
9424,2017-12-12,2.1,4,10000,3.2
9425,2018-01-14,6.2.6,4.1,500000,21
9426,2017-02-04,1.2,2.3,1000000,23
9427,2018-06-09,1.2.2,2.3,5000,27
9428,2015-10-12,1.2.2,2.3,10,19
9429,2018-07-19,1.173.126,4.1,1000000,45
9430,2017-05-22,2.1.3,4,1000000,15
9431,2017-09-14,Varies with device,4.0.3 ,5000000,Varies with device
9432,2017-11-23,1.0.4,4.1,10,13
9433,2018-08-01,1.8.8,4.4,10000000,33
9434,2016-04-22,1.0.0,2.1,10000,2.1
9435,2016-10-19,1.1,2.3,50000,16
9436,2016-03-18,1.7,2.3,5000,3.3
9437,2018-07-30,5.12.1,4.1,1000000,20
9438,2016-09-09,1.0.4,4,1000,5.2
9439,2016-06-29,1.26.03,2.3.3 ,5000000,8.7
9440,2018-07-19,Varies with device,Varies with device,10000000,Varies with device
9441,2018-06-05,2.0.1,4.0.3 ,10000000,99
9442,2017-06-07,1.8,Varies with device,1000000,77
9443,2017-01-15,6.7,2.3,1000,3.8
9444,2018-01-05,1,4,50000,6
9445,2018-07-14,1,4.0.3 ,100,5
9446,2018-06-22,1.2.1,4,1000000,55
9447,2018-07-25,25072018,4,100,5.3
9448,2016-08-18,3.45,2.3,1000000,37
9449,2015-10-27,1.2,4.0.3 ,500,2.3
9450,2018-02-23,5.5.4,4.1,1000,12
9451,2016-12-25,3.1,2.3.3 ,1000000,50
9452,2014-09-30,1,4,1000,280k
9453,2018-03-01,1.0.8,2.3,1000000,31
9454,2018-07-19,1,4.1,1,19
9455,2018-07-05,2.3.4,4.1,10000000,69
9456,2017-10-18,1,4,10,25
9457,2017-12-05,1,2.3,1000000,38
9458,2017-05-10,1.1,2.3,1000000,26
9459,2018-07-30,5.1,4.1,50,13
9460,2016-11-22,3.0.16,4,100,6.8
9461,2018-08-02,1.2.0,4.1,5,4.1
9462,2015-08-05,2.2,2.3.3 ,1000000,48
9463,2018-06-20,2.3.0 build 180,5,1000000,Varies with device
9464,2018-04-19,4.0.5,4.1,5000000,68
9465,2015-08-10,1.3,2.3.3 ,1000000,45
9466,2018-02-17,Varies with device,Varies with device,10000,Varies with device
9467,2017-11-16,3,4.0.3 ,100,9.3
9468,2018-03-02,1,4,100000,44
9469,2017-04-15,1.0.4,4.0.3 ,1000000,41
9470,2017-10-03,1.0.2,4,50000,65
9471,2018-06-17,1.2.1,2.2,1000,4.4
9472,2015-08-07,2.3,2.3.3 ,1000000,46
9473,2015-12-23,1.9.1,2.3,500000,23
9474,2015-10-09,2.1,2.3,1000000,30
9475,2018-02-24,1,4.1,10000,28
9476,2015-05-24,1.2,2.3,1000000,47
9477,2018-07-21,1.932,4,5000000,59
9478,2017-02-26,2.7.8,2.2,500000,1.6
9479,2018-04-10,1.1.1.6,4.0.3 ,500000,14
9480,2018-06-05,1.0.8,4.1,1000000,43
9481,2014-12-15,1.0.141215,2.1,1000,4.1
9482,2018-08-01,Varies with device,Varies with device,10000,Varies with device
9483,2017-07-23,1,3,50000,3.8
9484,2018-07-02,1.1,4.1,5000,47
9485,2017-03-06,1.1,2.3,500000,24
9486,2017-03-14,1.5,4,10000,31
9487,2018-06-27,2.19.6,4.0.3 ,100000,2.7
9488,2018-07-01,6.7.1,4.0.3 ,100000,7.3
9489,2018-06-11,1.3,4.1,500000,59
9490,2018-08-06,1.0.9,4.1,1000000,48
9491,2018-07-02,6.2.7,1.6,100000,1.3
9492,2018-08-07,2.42,4.0.3 ,1000000,12
9493,2018-05-18,5,4.1,50000,5
9494,2018-06-29,1,4.1,100000,6.6
9495,2018-08-06,4.7.1,5,1000000,55
9496,2014-07-04,1,4,10000,2.8
9497,2017-08-11,1.5.0,4.4,1000,Varies with device
9498,2017-12-26,1.0.6®,4,10000,10
9499,2018-07-02,5.30.01,5.1,500,30
9500,2016-10-12,7.5.3,2.2,10000,3.7
9501,2016-04-03,1.3,4,10000,18
9502,2018-07-03,1.2.13,3,50000000,7.4
9503,2018-02-11,3,4.1,100,17
9504,2018-02-13,1,4.3,50,1.3
9505,2016-10-20,4.1,4,5000,3.7
9506,2016-04-10,1.5,2.2,5000,26
9507,2016-08-07,1,4.1,5000,5
9508,2018-06-15,1.8,2.1,500,3.3
9509,2017-05-31,1,4.0.3 ,1000,3.9
9510,2018-07-17,2.177.5489,4.3,10,29
9511,2018-07-20,1.3,5,1000,5.6
9512,2017-06-26,1.0.9,4,10000,3
9513,2018-03-18,1,5,10,1.8
9514,2018-07-21,1.1,5,100,5.8
9515,2018-07-27,0.3.1,4.1,10,5.7
9516,2018-05-12,2,4.4W ,500,2.6
9517,2018-05-26,1.4,4,1000,38
9518,2017-11-07,1.1,4.0.3 ,500,6.2
9519,2018-05-23,1.1.0,4.1,100,11
9520,2017-01-08,1,4,1000,1.5
9521,2018-07-27,2.1.8,4.1,10000000,62
9522,2018-01-23,1.1,4.0.3 ,1000,4
9523,2017-06-25,1.3.6,4,50000,3.1
9524,2018-01-09,Varies with device,5,10000000,56
9525,2018-03-19,1.0.2,4.1,1000000,30
9526,2018-05-25,5.3.9,4,1000000,1.9
9527,2017-08-10,1,4.1,1000,2
9528,2018-03-20,1.4.1,4.0.3 ,1000,4.5
9529,2018-03-08,1.2.8,4.0.3 ,5000,4.3
9530,2015-02-11,1.4,4,1000000,9.9
9531,2017-10-30,1,4,100,2
9532,2016-04-23,1,4,500,2.3
9533,2018-08-01,1.0.0,4.4,1,29
9534,2018-07-05,1.2.1107,4.1,1000000,99
9535,2013-05-25,1.3,2.2,1000,5.1
9536,2018-04-02,2.4.2,4,1000000,2.7
9537,2018-01-19,1.1,4.4,100,64
9538,2017-11-06,1.7,4.1,5000000,49
9539,2016-12-25,4.2,2.3.3 ,10000000,79
9540,2014-12-18,1.2.1,4.2,1000000,47
9541,2018-02-23,2.1,4.1,100000,25
9542,2014-11-04,1.2.9,2.3,10000,49
9543,2018-05-24,4.3,4.2,100000,36
9544,2016-01-18,3.4.20.6 / BuyDR Labgency 4.8.22 / PED,4,100000,22
9545,2015-10-01,6.2,2.3.3 ,100000,7
9546,2018-06-28,1.1,4.1,100000,60
9547,2018-06-13,4.11.2,4.1,500000,13
9548,2018-06-26,Varies with device,Varies with device,100000,Varies with device
9549,2017-10-16,1.1.3,4.0.3 ,50000,3.2
9550,2015-08-20,1.5,2.3,1000000,31
9551,2016-05-30,1,4,1000,50
9552,2018-03-27,2.6,4.1,1000000,60
9553,2017-11-03,1.2.9,2.3,1000000,16
9554,2017-04-14,1.0.1,4,100000,25
9555,2018-05-08,1,4.0.3 ,10000,3.6
9556,2018-07-23,5.0.0,4.2,100000,3.5
9557,2018-03-24,1.0.6,4,5000000,12
9558,2018-06-26,Varies with device,Varies with device,100000,Varies with device
9559,2018-04-06,2.4,4.1,10000,33
9560,2018-06-29,3.6.7z,4.0.3 ,100000,24
9561,2017-08-13,2.0.4,4.0.3 ,1000000,4.1
9562,2018-06-26,2.9,4.0.3 ,10000000,49
9563,2018-07-18,Varies with device,Varies with device,10000000,Varies with device
9564,2017-08-29,2.5,4,100000,3.2
9565,2018-08-01,6.5.3,5,5000000,73
9566,2018-03-15,1.8.11,4,100000,22
9567,2015-03-29,4.1,1.5,10000,4.4
9568,2016-10-02,1,4.0.3 ,100000,32
9569,2018-08-02,Varies with device,Varies with device,5000000,Varies with device
9570,2018-07-04,2.1.2,4.4,100000,63
9571,2018-05-28,Varies with device,Varies with device,10000000,Varies with device
9572,2018-08-06,1.6.17,1.6,1000000,15
9573,2018-07-05,5.7,4.1,5000000,16
9574,2018-07-23,7.0.3,4,10000000,6.4
9575,2018-05-25,2018.5.47,5,100000,25
9576,2018-02-09,Varies with device,Varies with device,10000000,Varies with device
9577,2018-07-30,1.24.09,4.0.3 ,5000000,52
9578,2016-10-26,1.6.7,4.0.3 ,500000,21
9579,2018-04-06,1.0.6,4.1,500000,2.3
9580,2018-08-07,Varies with device,Varies with device,10000000,Varies with device
9581,2018-03-06,1.0.9,2.3,500000,15
9582,2018-06-25,1.0.17,2,1000000,6.8
9583,2015-09-11,1.1.3,4.0.3 ,100000,40
9584,2017-08-12,56,4.1,500000,88
9585,2017-01-18,2.1.7,4.0.3 ,500000,59
9586,2018-03-10,Varies with device,Varies with device,1000000,Varies with device
9587,2016-04-02,1,4.1,1000,24k
9588,2018-07-09,Varies with device,4.1,5000000,46
9589,2018-02-09,23,2.3,500000,39
9590,2016-10-23,1.17,2.3,1000000,6.9
9591,2017-12-29,3.3,4.1,1000000,14
9592,2017-11-19,1.1.8,4.1,500000,52
9593,2017-09-10,1.3,5,5000,14
9594,2018-07-25,Varies with device,4.0.3 ,100000,37
9595,2018-08-04,Varies with device,5,5000000,Varies with device
9596,2017-05-12,17.05.11,4.0.3 ,500000,24
9597,2018-07-31,2.4.1343-prod,4.0.3 ,100000,28
9598,2018-08-07,Varies with device,Varies with device,1000000,Varies with device
9599,2018-05-24,2.0.8,4.1,500000,4.4
9600,2018-07-25,21.54,4.1,50000000,52
9601,2018-06-12,5.8.0,4.1,1000000,51
9602,2018-08-02,5.11.0,4.1,10000000,76
9603,2016-09-23,1.0.7,2,500000,4.4
